Gamma,Max index
0.9004179369841891,0
0.9034709628223722,0
0.9293261823226995,0
0.9308693430241967,0
0.9381629529734552,0
0.9464774029114918,0
0.9512604482719709,0
0.9538307726908036,0
0.955021276217586,0
0.9560340592435173,0
0.9590370039794368,0
0.9612461949245685,0
0.962848743938711,0
0.9639758380397632,0
0.9647216079977913,0
0.9651552496946083,0
0.9653288382409672,0
0.9652824090168627,0
0.9650473064361521,0
0.9646484313519555,0
0.9641057831928987,0
0.9641953413583285,0
0.9646260069432496,0
0.964932118931699,0
0.9651238706824163,0
0.9652097900498473,0
0.9651970062888502,0
0.9650914660987328,0
0.9648981107347936,0
0.964621022618892,0
0.9642635475855775,0
0.9638283973601728,0
0.9633177358043614,0
0.9627332517127308,0
0.9620762203943093,0
0.9613475558599526,0
0.9605478551173737,0
0.9596774358234784,0
0.9587363683407566,0
0.9577245030786815,0
0.9566414938641742,0
0.9554868179711933,0
0.9542597933440569,0
0.9529595934688635,0
0.9515852602797287,0
0.9501357154294419,0
0.9491865028882149,0
0.9484399057837097,0
0.9476473143961249,0
0.946808162071578,0
0.9459218120984427,0
0.9449875625498633,0
0.9440046506807004,0
0.9429722569700904,0
0.9418895088882393,0
0.9407554844554215,0
0.9395692156520726,0
0.9383296917311459,0
0.9370358624772785,0
0.9356866414516287,0
0.9342809092563237,0
0.9328175168481501,0
0.9312952889273576,0
0.9297130274240455,0
0.9280695151015625,0
0.9263635192935513,0
0.9245937957886317,0
0.9227590928742544,0
0.9208581555488383,0
0.9188897299089677,0
0.9168525677160833,0
0.9147454311447689,0
0.9125670977123594,0
0.9103163653871881,0
0.90799205787033,0
0.9055930300431767,0
0.903118173570599,0
0.900566422646829,0
0.8979367598685194,0
0.8952282222167312,0
0.8924399071268838,0
0.8895709786229942,0
0.8866206734898537,0
0.8835883074541707,0
0.8804732813431907,0
0.8772750871869069,0
0.8739933142277496,0
0.8706276547996143,0
0.8671779100363157,0
0.863643995368062,0
0.8600259457633802,0
0.8563239206731293,0
0.8525382086328526,0
0.8486692314797618,0
0.8447175481411864,0
0.8406838579523257,0
0.8365690034626939,0
0.8323739726927156,0
0.8280999008045355,0
0.8237686704316056,0
0.8208927658081855,0
0.8180069657914477,0
0.8151133193949718,0
0.8122139136276855,0
0.8093108680662023,0
0.8064063291389489,0
0.8035024641523693,0
0.8006014550925504,0
0.797705492238375,0
0.7948167676247561,0
0.7919374683966005,0
0.7890697700958148,0
0.7862158299249135,0
0.7833777800315622,0
0.780557720858684,0
0.7777577146045437,0
0.7749797788365408,0
0.7722258803012281,0
0.7694979289714251,0
