Iteration,Function,Gradient,Alpha
1,4048.168958758666,896.8855826079066,0.1
2,26.05532617628463,9.26136628743004,0.010065017641612528
3,25.37016370736854,7.123224519629844,0.010000650218691811
4,24.865297592600808,7.0519922848228935,0.009999997139060073
5,1.956190638888663e-12,1.9780028936210117e-06,0.9999997195156117
6,5.651385090573837e-15,1.0631448716495638e-06,1.0
7,1.9618513990428605e-12,2.2456891483478154e-06,-1.977977642982099e-06
8,1.93772133958357e-12,2.036149827695127e-06,0.0050846058848663025
9,1.9377295401704256e-12,2.036180131255103e-06,-1.9779815553853933e-06
10,1.896518354176144e-12,1.947653453139898e-06,0.010342429382774907
11,1.8535194827785674e-12,1.9253688455757797e-06,0.011400850678767338
12,1.811496974300819e-12,1.9034164207494718e-06,0.011400850678767338
13,6.096794297797085e-18,3.477420139670504e-08,0.9998320788961236
