0,1
0.026177602001447996,0.06979325410618915
0.026180273278798235,0.06977943250873722
0.03982298274734516,-0.0007978245658658428
0.04936183938184781,0.0016180187335970131
0.05873938348025578,0.002432420408602249
0.07258859445693011,0.003949368776612268
0.23740863778595017,0.027898543422978983
0.22626950775201318,0.0817352308631503
0.2449802870017126,0.05522936720087192
0.24939120247637306,0.05928498237667615
0.25435494225076255,0.06167167974269957
0.25974702247915543,0.06442776030155409
0.33459863337332274,0.10351591193170329
0.3374704998930972,0.12761647041531674
0.34842511372902835,0.11815226025202466
0.3515175663032039,0.12051407601736892
0.35446943775038525,0.12258880864828581
0.37238273117649406,0.1353767639695811
0.4482380332238744,0.2006764414561903
0.4884546623976595,0.20250377372764247
0.4723264643514139,0.2218156296354566
0.47443209539667347,0.22247599518659442
0.4758603423821188,0.2238171396631053
0.47732407429060736,0.2252187818212008
0.8196663169669962,0.5541768776540312
0.7124386662326496,0.6202034293096216
0.7611184881833621,0.5866405775610762
0.7654976789169387,0.5842705303755398
0.7654123709680639,0.5847889182359193
0.7656039240751321,0.5850759417964866
0.7658130942233534,0.5853965501270616
0.7676881656046652,0.5882785175772749
0.8481345901452875,0.7134520686515646
0.8376102237027778,0.7207708005846
0.8464476194629268,0.7157492306734808
0.8465284105645231,0.7159384400421703
0.8466321062996203,0.7161138824029883
0.846738868012845,0.7162951857498818
0.9818403882596385,0.9457445382063115
0.963288398491738,0.9552401717190521
0.974364874260208,0.9495306969045728
0.9744780550273751,0.9495003662426807
0.9744881674603356,0.9495236804654967
0.9744992756545615,0.9495452186923318
0.9745115022972494,0.9495690990073079
0.9994824787973919,0.9983414263208735
0.9950440154724549,1.0005710607019902
0.9992347992043312,0.9984702347976724
0.9992363571677734,0.9984702245788689
0.9992366047477366,0.9984707333640213
0.999236908825179,0.9984713449725656
0.9992383671912969,0.9984742653193945
0.9999995318962766,0.9999984908834331
0.9994286365373753,1.000285109626653
0.9999999373320361,0.9999998670963212
