Iteration,Function,Gradient,Alpha
1,37.99040495711646,79.89691511563436,
2,31.925456482398108,71.92325954362833,0.010000125575193329
3,27.01054291417044,64.74871125871738,0.010000154721191158
4,5.987910392236588,3.463906767319688,0.010000190631972695
5,5.868294887041408,3.4258706871776385,0.010000000001628926
6,5.751513602847587,3.3916112993229595,0.010000439318470866
7,1.526442380590655e-11,5.586571300518622e-06,0.010002230949575955
8,3.370609855627907e-11,8.210493110194913e-05,1.0
9,6.4479536622537145e-12,3.591087206474862e-05,1.0
10,5.4649410511506786e-42,3.306037220344223e-21,0.009999999999999997
