Iteration,Function,Gradient,Alpha
1,7052.25006703495,2592.309871520781,1.52587890625e-05
2,6742.517523051241,4700.9546973614115,0.0009765625
3,3927.7916432576912,2387.2741047733484,0.00048828125
4,3326.087431409457,2944.536095151691,0.0009765625
5,2947.445106981461,3377.9079968900082,0.0009765625
6,2433.876871147585,3404.563952507247,0.0009765625
7,1284.0950590623281,2309.824886848673,0.0009765625
8,86.12116658326568,291.68481168719376,0.0009765625
9,21.414567698748076,234.46300374673532,0.0078125
10,0.5340978019904146,31.464899207588708,0.0009765625
11,0.38765536227591413,28.009950700939985,0.001953125
12,0.3422317751063386,25.294998295233235,0.001953125
13,0.25344052963935226,22.549028803717672,0.001953125
14,0.2197220992500313,20.335453370826656,0.001953125
15,0.16540337185661574,18.149301501340208,0.001953125
16,0.14134293425971692,16.35023883160755,0.001953125
17,0.10783473581657459,14.606992089340142,0.001953125
18,0.09110255110637719,13.148265643417846,0.001953125
19,0.07027469352114521,11.7561733249113,0.001953125
20,0.058842757422026715,10.575475929837776,0.001953125
21,0.0458089995665907,9.46236992429123,0.001953125
22,0.038095914326186066,8.507958804174622,0.001953125
23,0.02989116006866303,7.616924668931148,0.001953125
24,0.02473452682176952,6.846178378368454,0.001953125
25,0.019543049088969085,6.132212800460404,0.001953125
26,0.016118747979627687,5.510230180560197,0.001953125
27,0.012819346090939909,4.937660123280361,0.001953125
28,0.010556827788858641,4.435986075242644,0.001953125
29,0.00845196316014814,3.9764712131496753,0.001953125
30,0.006962675345198057,3.571981235140498,0.001953125
31,0.0056155045003282045,3.2029623381007735,0.001953125
32,0.0046379305741898295,2.87690952617469,0.001953125
33,0.0037732916635113867,2.5803984474144195,0.001953125
34,0.00313292272076929,2.317612535770551,0.001953125
35,0.0025766299716637507,2.0792448559708725,0.001953125
36,0.002157756909826092,1.867466712822667,0.001953125
37,0.0017990740992360516,1.67575726111286,0.001953125
38,0.0015253408972943797,1.505090466735576,0.001953125
39,0.001293612498324029,1.3508462952745668,0.001953125
40,0.0011148130287296609,1.2133079220580723,0.001953125
41,0.0009648175110944204,1.0891640495637318,0.001953125
42,0.0008480293432244512,0.9783183461759806,0.001953125
43,0.0007507475466360586,0.8783696398699935,0.001953125
44,0.0006744259533400651,0.7890303242834035,0.001953125
45,0.0006111943329845838,0.7085389595084759,0.001953125
46,0.0005612617068299193,0.6365278874303109,0.001953125
47,0.0005200540125766097,0.5716904257491202,0.001953125
48,0.00048732216437592904,0.5136423387582962,0.001953125
49,0.00046037638220025443,0.46140397607384287,0.001953125
50,0.0004388531902721229,0.4146087657921082,0.001953125
51,0.00042115249858194954,0.37251499751109957,0.001953125
52,0.00040693235932935705,0.3347904229752472,0.001953125
53,0.00039523028113912776,0.3008684551867519,0.001953125
54,0.000385768490776795,0.27045752453144245,0.001953125
55,0.00037796192851881355,0.2431213769344753,0.001953125
56,0.0003716008288013638,0.2186096702756453,0.001953125
57,0.0003663260912866124,0.19658417788987806,0.001953125
58,0.00036198595295099285,0.17683327027760468,0.001953125
59,0.0003583580503468609,0.15909317837953718,0.001953125
60,0.0003553355752206319,0.14318704499894136,0.001953125
61,0.0003527797422489908,0.12890816606826158,0.001953125
62,0.0003506167852979256,0.11611003978613813,0.001953125
63,0.00034875947610366417,0.10463004778960193,0.001953125
64,0.00034715754525274916,0.09434767178801387,0.001953125
65,0.0003457558331389327,0.08513458146075567,0.001953125
66,0.00034452041425112,0.07689217386693065,0.001953125
67,0.00034341622321583273,0.0695189160484736,0.001953125
68,0.0003424205288422441,0.06293445398247254,0.001953125
69,0.0003415109384935309,0.057058234093191475,0.001953125
70,0.00034067230333323134,0.05182488870331362,0.001953125
71,0.00033989026802201655,0.04717022995470636,0.001953125
72,0.0003391547776211136,0.043040971151033905,0.001953125
73,0.00033845659894683435,0.03938554018761035,0.001953125
74,0.00033778907831149305,0.03616013448108545,0.001953125
75,0.0003371462604290716,0.03332269578564531,0.001953125
76,0.0003365237522287171,0.03083662193381532,0.001953125
77,0.00033591770351235626,0.02866684446955587,0.001953125
78,0.00033532521849628756,0.026782094078494634,0.001953125
79,0.0003347438029340122,0.025152416628889434,0.001953125
80,0.00033417155015385045,0.02375059840600788,0.001953125
81,0.0003341163106009408,0.05041771502835636,0.00390625
82,0.0003333599920718004,0.04593414810524437,0.001953125
83,0.0003326465624133657,0.041954060387664936,0.001953125
84,0.00033196842240183305,0.03843129276243911,0.001953125
85,0.00033131869012567247,0.03532138814117667,0.001953125
86,0.00033069233197649935,0.03258603283616419,0.001953125
87,0.0003300848922354158,0.03018848574922976,0.001953125
88,0.00032949304292492694,0.02809629510525912,0.001953125
89,0.00032891389298752335,0.026278353583814196,0.001953125
90,0.0003283452450286073,0.024706581460593003,0.001953125
91,0.0003277852197708734,0.023354111812870372,0.001953125
92,0.0003277043246555692,0.04932752802217438,0.00390625
93,0.0003269693083627641,0.044976731840416215,0.001953125
94,0.00032627535274367417,0.04111462083428389,0.001953125
95,0.00032561441720798827,0.037693808025740655,0.001953125
96,0.000324980679104278,0.03467386382925803,0.001953125
97,0.00032436892569520783,0.03201594886507069,0.001953125
98,0.0003237752952617469,0.029686116024569876,0.001953125
99,0.00032319640063820917,0.027651809535210983,0.001953125
100,0.00032262968459148827,0.02588389599323432,0.001953125
101,0.00032207294189106586,0.024354448790831183,0.001953125
102,0.00032152448092688453,0.02303804020400628,0.001953125
103,0.00032143136167876783,0.048537814124800176,0.00390625
104,0.0003207148860686235,0.04428717396372952,0.001953125
105,0.0003200372184050312,0.04051052625131833,0.001953125
106,0.00031939155758259986,0.03716485728583425,0.001953125
107,0.00031877173580009124,0.034208716612444866,0.001953125
108,0.00031817322754419935,0.03160627532537756,0.001953125
109,0.0003175920197691172,0.02932314358775704,0.001953125
110,0.00031702510657603757,0.02732886837338721,0.001953125
111,0.0003164698714399873,0.02559423247693516,0.001953125
112,0.0003159243203524955,0.024092814098272873,0.001953125
113,0.0003153867442706411,0.02279931920797899,0.001953125
114,0.0003152935463695272,0.04802312355707665,0.00390625
115,0.000314592114718864,0.04383987393299169,0.001953125
116,0.00031392875919719507,0.04012212226814193,0.001953125
117,0.00031329610209732237,0.03682521767638379,0.001953125
118,0.00031268879101189226,0.03391100133787254,0.001953125
119,0.00031210202006217596,0.03134277826084404,0.001953125
120,0.0003115322227758673,0.029088432998589812,0.001953125
121,0.0003109762615327752,0.02711713698671986,0.001953125
122,0.00031043176349845186,0.025401276972033225,0.001953125
123,0.0003098966762705529,0.023914361621959323,0.001953125
124,0.00030936942281520053,0.022632254026864154,0.001953125
125,0.0003092873181324955,0.047779507518681666,0.00390625
126,0.00030859871080143614,0.04363504971649702,0.001953125
127,0.00030794698124003125,0.03994742440715248,0.001953125
128,0.00030732573956116665,0.036675622214356385,0.001953125
129,0.00030672916554193454,0.033780069862158216,0.001953125
130,0.00030615298701206774,0.031226558629623816,0.001953125
131,0.00030559339963691563,0.028982217831619615,0.001953125
132,0.0003050475522737705,0.02701794805204379,0.001953125
133,0.00030451295308882916,0.02530580572082928,0.001953125
134,0.00030398770174833785,0.02382052822500674,0.001953125
135,0.00030347016319471893,0.022537904562228695,0.001953125
136,0.0003034099946529176,0.04779362591317808,0.00390625
137,0.00030273110894025947,0.043658172341303626,0.001953125
138,0.000302089296668402,0.0399765978808654,0.001953125
139,0.00030147743259366887,0.036705786713204555,0.001953125
140,0.0003008903537363549,0.03380893238420462,0.001953125
141,0.00030032339805100944,0.03125058722529968,0.001953125
142,0.0002997731085924023,0.02899977583165812,0.001953125
143,0.0002992364281061225,0.027026734386199458,0.001953125
144,0.00029871104556223785,0.025304847124851825,0.001953125
145,0.000298194952218451,0.023808553520646092,0.001953125
146,0.00029768660479122195,0.02251458467778248,0.001953125
147,0.0002976591128670408,0.04807245765412853,0.00390625
148,0.0002969879027876755,0.04391924480715894,0.001953125
149,0.00029635345715369805,0.04021657598359566,0.001953125
150,0.000295749480270869,0.0369244621933319,0.001953125
151,0.0002951701950159388,0.03400422647156842,0.001953125
152,0.00029461137122869504,0.03142252579411976,0.001953125
153,0.0002940692165680793,0.029147277054796073,0.001953125
154,0.00029354089408188243,0.027150165423605245,0.001953125
155,0.0002930239090866371,0.025403975335277645,0.001953125
156,0.000292516361564988,0.023884164482146336,0.001953125
157,0.0002920166074966246,0.022567176317561895,0.001953125
158,0.00029152337553392646,0.02143146689037941,0.001953125
159,0.00029136644634968273,0.04441488060316849,0.00390625
160,0.00029073764657588203,0.04066757497402288,0.001953125
161,0.00029013947877937484,0.037330423535439396,0.001953125
162,0.00028956672229106436,0.034367139894289994,0.001953125
163,0.00028901462251428294,0.03174269968003248,0.001953125
164,0.0002884796662634374,0.02942663021723013,0.001953125
165,0.00028795872267399817,0.0273896164911973,0.001953125
166,0.0002874494315306325,0.025605557220015167,0.001953125
167,0.00028694972711622264,0.024049358411350044,0.001953125
168,0.00028645802567417303,0.022698240296987988,0.001953125
169,0.0002859729619438914,0.02153036565148949,0.001953125
170,0.00028586576977662596,0.04515465848383539,0.00390625
171,0.00028523995178835344,0.041336243290872134,0.001953125
172,0.00028464604633917067,0.0379323973970913,0.001953125
173,0.00028407802843214336,0.03490441022452549,0.001953125
174,0.00028353151086969497,0.03221908728284039,0.001953125
175,0.0002830025229662827,0.02984442552342042,0.001953125
176,0.00028248810752686855,0.027752345352671785,0.001953125
177,0.00028198564205665134,0.025915829648858454,0.001953125
178,0.00028149313621543505,0.02431063988200587,0.001953125
179,0.00028100885471432657,0.022913473948038995,0.001953125
180,0.0002805314593388401,0.021703073987564818,0.001953125
181,0.0002804848446966654,0.04615954339770303,0.00390625
182,0.0002798599742312774,0.042244807094792634,0.001953125
183,0.00027926791500567543,0.03874879224751079,0.001953125
184,0.00027870314213654287,0.03563492005360781,0.001953125
185,0.00027816056414906026,0.032867764002197646,0.001953125
186,0.0002776364435591843,0.03041671509454575,0.001953125
187,0.0002771274148639877,0.028252278363023395,0.001953125
188,0.0002766309543732213,0.02634837918691133,0.001953125
189,0.0002761448328971877,0.024679922454611175,0.001953125
190,0.0002756673486150169,0.023224252219330298,0.001953125
191,0.00027519702237914224,0.02195959670365667,0.001953125
192,0.00027473270762667343,0.020866025827911732,0.001953125
193,0.0002745963829254411,0.04340417353313846,0.00390625
194,0.0002740042690285418,0.03979250421474198,0.001953125
195,0.00027344057516433886,0.03656917551235879,0.001953125
196,0.0002729005398399828,0.03370039134520291,0.001953125
197,0.0002723797981937874,0.03115346717082104,0.001953125
198,0.0002718751237354222,0.02889996860518798,0.001953125
199,0.00027138362297207203,0.026912499243450638,0.001953125
200,0.00027090311323673717,0.02516667979467636,0.001953125
201,0.00027043167266549905,0.023639040935629258,0.001953125
202,0.00026996782649680527,0.022308287578709115,0.001953125
203,0.0002695102960678926,0.021153970948495207,0.001953125
204,0.00026944945550576175,0.044837406098895555,0.00390625
205,0.0002688543123582493,0.04108265839620738,0.001953125
206,0.0002682898425447721,0.037727118777411306,0.001953125
207,0.0002677503246325503,0.034734051672161904,0.001953125
208,0.00026723160130233387,0.03207201084436904,0.001953125
209,0.00026672987755414974,0.02971061063954511,0.001953125
210,0.00026624233128830997,0.02762325447727351,0.001953125
211,0.00026576643982330984,0.025784313465893164,0.001953125
212,0.0002653002904048545,0.024170852921801666,0.001953125
213,0.0002648422029702917,0.02276079109317663,0.001953125
214,0.0002643908825177679,0.02153401328245093,0.001953125
215,0.0002639452083381238,0.02047122327423463,0.001953125
216,0.00026381858131002407,0.042648490691949044,0.00390625
217,0.00026325048766974424,0.03913376890624155,0.001953125
218,0.00026270962698792287,0.03599374950609179,0.001953125
219,0.00026219096868053025,0.033194201011979035,0.001953125
220,0.0002616908354029499,0.030705664416577856,0.001953125
221,0.0002612058812140609,0.028499687092191358,0.001953125
222,0.00026073360519957695,0.02655123146769974,0.001953125
223,0.00026027177725636687,0.024836165048563983,0.001953125
224,0.000259818698987597,0.02333279142717559,0.001953125
225,0.0002593728813275939,0.022020220600439785,0.001953125
226,0.00025893317203581754,0.020879366927857117,0.001953125
227,0.00025889778489591645,0.04452713549561038,0.00390625
228,0.0002583234284243789,0.040825750454193316,0.001953125
229,0.0002577784104505287,0.03751143903549359,0.001953125
230,0.0002572579026305743,0.03455110867195943,0.001953125
231,0.0002567574185414118,0.03191262750008338,0.001953125
232,0.0002562736621103869,0.029568215964562855,0.001953125
233,0.00025580364143715467,0.027491047695996015,0.001953125
234,0.00025534511059579985,0.025657409673617775,0.001953125
235,0.00025489607032292625,0.02404443940905852,0.001953125
236,0.00025445499231689645,0.022631504941257728,0.001953125
237,0.0002540205382878895,0.021398742343492493,0.001953125
238,0.00025359166922914384,0.020327963617785955,0.001953125
239,0.0002535091787701767,0.042832744843148765,0.00390625
240,0.00025295734047958295,0.03931692662749652,0.001953125
241,0.00025243222766917987,0.036168896924228866,0.001953125
242,0.0002519294650831692,0.033357359043329496,0.001953125
243,0.0002514449964654735,0.030851945334099812,0.001953125
244,0.0002509758294125531,0.02862629949566729,0.001953125
245,0.0002505192520005817,0.026654968489651595,0.001953125
246,0.00025007322119192064,0.024915369754998952,0.001953125
247,0.0002496359202990092,0.02338572410900393,0.001953125
248,0.0002492059562328045,0.02204631897991764,0.001953125
249,0.0002487821099481323,0.020878177295923048,0.001953125
250,0.0002483634323654485,0.0198638952602777,0.001953125
251,0.0002482474900692866,0.04144884520291887,0.00390625
252,0.0002477150144183965,0.03808526228388664,0.001953125
253,0.00024720719858979505,0.03507329903668895,0.001953125
254,0.0002467200275211872,0.03238317313255349,0.001953125
255,0.0002462497839944001,0.029985996256229722,0.001953125
256,0.00024579371659654237,0.027856616997874725,0.001953125
257,0.0002453493339684066,0.025970741619149085,0.001953125
258,0.0002449147538075379,0.0243067529180723,0.001953125
259,0.00024448830315680197,0.02284379634086438,0.001953125
260,0.00024406869586054297,0.021562953679595376,0.001953125
261,0.00024365480665669562,0.020446013638924825,0.001953125
262,0.0002436515675376444,0.04395399093907115,0.00390625
263,0.00024310763690277347,0.040341414201955146,0.001953125
264,0.00024259189762738286,0.03710040236950682,0.001953125
265,0.00024209920019111348,0.03419758700401535,0.001953125
266,0.00024162581394741877,0.031604457237581866,0.001953125
267,0.00024116828688445293,0.02929336025248357,0.001953125
268,0.00024072405735450666,0.027240161974313015,0.001953125
269,0.00024029080625486793,0.025421545031815544,0.001953125
270,0.00023986677749239315,0.02381671560891747,0.001953125
271,0.00023945041014276957,0.022405607179614533,0.001953125
272,0.00023904050176488028,0.021169986719387943,0.001953125
273,0.00023863600003011932,0.02009230204814696,0.001953125
274,0.00023861327620385817,0.042991205297918555,0.00390625
275,0.00023808538834328604,0.03948645957192285,0.001953125
276,0.00023758413518818939,0.03634103045006657,0.001953125
277,0.00023710468235338842,0.033522844912314075,0.001953125
278,0.00023664352021723992,0.031004449647702693,0.001953125
279,0.0002361974004834883,0.02875921382479648,0.001953125
280,0.00023576390830175849,0.026763855910341278,0.001953125
281,0.00023534085642703913,0.02499587461515585,0.001953125
282,0.00023492658592868328,0.023435174340564822,0.001953125
283,0.0002345196212987922,0.02206235588205027,0.001953125
284,0.00023411882421356246,0.020859773700047317,0.001953125
285,0.00023372319769864698,0.01981043857948585,0.001953125
286,0.00023369126569170357,0.04228882290488563,0.00390625
287,0.00023317705372875028,0.03886467360816752,0.001953125
288,0.00023268832140079472,0.03579007936469658,0.001953125
289,0.00023222047018242234,0.03303401504585363,0.001953125
290,0.00023177015762053632,0.030569894709492236,0.001953125
291,0.00023133428698731846,0.028371920296284867,0.001953125
292,0.00023091055360037566,0.026417516275167627,0.001953125
293,0.0002304968676594682,0.024684855046335337,0.001953125
294,0.00023009164254397186,0.02315442741702156,0.001953125
295,0.00022969346538823804,0.021807393417553847,0.001953125
296,0.00022930124515331681,0.02062660670082523,0.001953125
297,0.00022891402510972665,0.019595553708266728,0.001953125
298,0.00022888208382600462,0.04183107039975513,0.00390625
299,0.00022837943342667003,0.03846221587113642,0.001953125
300,0.00022790145953638656,0.035435435009726936,0.001953125
301,0.00022744373080470516,0.032720527478129625,0.001953125
302,0.00022700302511831718,0.030291602770486592,0.001953125
303,0.000226576351915893,0.028123524668361363,0.001953125
304,0.000226161484696995,0.02619429084888019,0.001953125
305,0.00022575640099694648,0.02448261827089766,0.001953125
306,0.00022535956470546935,0.02296948234016439,0.001953125
307,0.0002249696055741377,0.02163650371226778,0.001953125
308,0.0002245854650148555,0.02046695431993118,0.001953125
309,0.00022420621319071951,0.01944471611482881,0.001953125
310,0.00022418277901210015,0.04160757893550974,0.00390625
