Iteration,Function,Gradient,Alpha
1,483.91455980641706,9388.95756507832,0.0625
2,408.55910200434465,8235.353520763134,1.52587890625e-05
3,338.00639896843086,7190.582045244173,1.52587890625e-05
4,292.65391128638623,6304.281829990626,1.52587890625e-05
5,252.14627219126126,5507.878958070938,1.52587890625e-05
6,225.01354294250137,4827.228147763343,1.52587890625e-05
7,201.63610177082944,4219.317583072585,1.52587890625e-05
8,185.47706012579678,3696.821734249086,1.52587890625e-05
9,171.932548089969,3232.3443587380325,1.52587890625e-05
10,162.34216166419273,2831.411140647924,1.52587890625e-05
11,154.47108999452644,2476.2810237894173,1.52587890625e-05
12,148.79420808036167,2168.73132750067,1.52587890625e-05
13,144.2096006982078,1897.0712343796097,1.52587890625e-05
14,140.85603475680958,1661.2205356165973,1.52587890625e-05
15,138.18096959618254,1453.336275221065,1.52587890625e-05
16,136.2029384902449,1272.5104968370056,1.52587890625e-05
17,134.63996425648241,1113.3873015808617,1.52587890625e-05
18,133.47464141054166,974.7741215543224,1.52587890625e-05
19,132.56049033439245,852.9504563699451,1.52587890625e-05
20,131.8745803512171,746.7109230387993,1.52587890625e-05
21,131.33948806457815,653.4296816613668,1.52587890625e-05
22,130.93603899941488,572.0120256185587,1.52587890625e-05
23,130.62263474041964,500.5779626765029,1.52587890625e-05
24,130.38545196874784,438.18831554898543,1.52587890625e-05
25,130.201803547655,383.48007456704096,1.52587890625e-05
26,130.06242139430836,335.67474035838404,1.52587890625e-05
27,129.95476690817654,293.7734448158971,1.52587890625e-05
28,129.87288142439456,257.1451595388439,1.52587890625e-05
29,129.80975519716063,225.05125838132676,1.52587890625e-05
30,129.76165772973073,196.9879974105207,1.52587890625e-05
31,129.7246320280316,172.4051334919235,1.52587890625e-05
32,129.69638380032086,150.9048320207709,1.52587890625e-05
33,129.67466131618582,132.07472194346883,1.52587890625e-05
34,129.65807094165046,115.60303353128901,1.52587890625e-05
35,129.6453229110859,101.17923549357137,1.52587890625e-05
36,129.63557813747465,88.56038430510405,1.52587890625e-05
37,129.6280939559627,77.51174754391752,1.52587890625e-05
38,129.62236840284342,67.84480673888434,1.52587890625e-05
39,129.6179720445334,59.38159612451494,1.52587890625e-05
40,129.61460601253708,51.976288750330156,1.52587890625e-05
41,129.61202117084596,45.49364377330602,1.52587890625e-05
42,129.6100401995761,39.82112574484542,1.52587890625e-05
43,129.60851818687678,34.85577794442776,1.52587890625e-05
44,129.60735020557905,30.510914282758122,1.52587890625e-05
45,129.60645179586604,26.708049664248858,1.52587890625e-05
46,129.60576099158513,23.380505082488035,1.52587890625e-05
