Iteration,Function,Gradient,Alpha
1,55178.52248107574,3321.622305777919,0.1
2,12.522282169947166,5.0044544497771515,0.01
3,12.273088754765219,4.95440990527938,0.01
4,12.028854288545393,4.904865806226587,0.01
5,11.789480088203339,4.855817148164321,0.01
6,11.554869434448094,4.807258976682678,0.01
7,11.324927532702576,4.759186386915851,0.01
8,11.099561474801797,4.711594523046693,0.01
9,10.87868020145324,4.664478577816226,0.01
10,10.66219446544432,4.617833792038064,0.01
11,10.450016795581979,4.571655454117683,0.01
12,10.242061461349897,4.525938899576506,0.01
13,10.038244438269032,4.480679510580741,0.01
14,9.83848337394748,4.435872715474933,0.01
15,9.642697554805924,4.391513988320184,0.01
16,9.450807873465285,4.347598848436982,0.01
17,9.262736796783326,4.304122859952612,0.01
18,9.078408334527335,4.261081631353085,0.01
19,8.89774800867024,4.218470815039554,0.01
20,8.7206828232977,4.176286106889158,0.01
21,8.547141235114077,4.134523245820267,0.01
22,8.377053124535308,4.093178013362064,0.01
23,8.210349767357057,4.052246233228444,0.01
24,8.04696380698665,4.011723770896159,0.01
25,7.886829227227615,3.9716065331871975,0.01
26,7.729881325605786,3.9318904678553257,0.01
27,7.576056687226231,3.8925715631767726,0.01
28,7.425293159150429,3.8536458475450046,0.01
29,7.2775298252833345,3.8151093890695544,0.01
30,7.132706981760196,3.7769582951788587,0.01
31,6.9907661128231675,3.73918871222707,0.01
32,6.851649867177986,3.7017968251047995,0.01
33,6.715302034821145,3.6647788568537516,0.01
34,6.581667524328204,3.628131068285214,0.01
35,6.450692340594073,3.591849757602362,0.01
36,6.322323563016251,3.5559312600263384,0.01
37,6.1965093241122275,3.520371947426075,0.01
38,6.073198788562395,3.485168227951814,0.01
39,5.952342132670003,3.450316545672296,0.01
40,5.83389052422987,3.4158133802155732,0.01
41,5.717796102797696,3.3816552464134175,0.01
42,5.604011960352021,3.3478386939492832,0.01
43,5.492492122341016,3.3143603070097902,0.01
44,5.38319152910643,3.2812167039396924,0.01
45,5.276066017677212,3.2484045369002956,0.01
46,5.171072303925436,3.2159204915312927,0.01
47,5.06816796507732,3.18376128661598,0.01
48,4.967311422572281,3.15192367374982,0.01
49,4.868461925263092,3.1204044370123216,0.01
