Iteration,Function,Gradient,Alpha
1,70550.25665469623,54937.22875011006,1e-05
2,42980.84944196753,37971.0985809053,1.088404548630972e-05
3,10501.53238525611,13363.71120187243,3.523689231357174e-05
4,3632.8481002028566,6156.328430910965,5.4343979673161975e-05
5,1044.0359681347131,2534.7918231270883,0.00010068316314992411
6,291.42467731490615,1065.1615823135824,0.00017093337378521956
7,66.78773901017105,419.1210795513843,0.0002943228945739685
8,11.001137340954504,147.47619408210852,0.00048439796706528025
9,0.9437987373438825,39.40513465681784,0.0007464943908491119
10,0.04390910699414579,5.94635563260429,0.0010182947949637265
11,0.02165655221272473,0.34079847138185276,0.0011991117675985697
12,0.021568704326745625,0.14837710866810627,0.0012650492895630431
13,0.021534090873678677,0.14822492740166654,0.001573171455707425
14,0.019402577709245004,0.1543062216663161,0.1
15,0.034046626375982124,5.1356409400371374,0.1
16,0.3747800718536338,24.514029179542934,0.0069937165952075235
17,0.01743746453978444,0.22129359725390552,0.0012115099988910512
18,0.01739698511805184,0.13165082377564352,0.001202735434540333
19,0.01736372956504795,0.13142171327235364,0.0019226402072447285
20,0.015719642727886448,0.2680708614862297,0.1
21,0.2450343165355417,19.82909381568843,0.1
22,0.029955553661295972,5.067334246679236,0.0014972139144747176
23,0.01420279020900138,0.17711378693492139,0.001192510069598398
24,0.014175204184757055,0.11742324210544441,0.0012251303043766314
25,0.014145298072938801,0.1172850648019228,0.002170363915723943
26,0.01281012555740056,0.13564379011591046,0.1
27,0.036213749309849406,6.389009401717753,0.1
28,0.11486703217439809,13.31779501056674,0.0036447618172640328
29,0.011576672419517481,0.1551452559712622,0.0011817295335645257
30,0.011555979720022185,0.10499445528536946,0.0011716974646639377
31,0.011531751238749895,0.10486910487899148,0.002199792964290978
32,0.010470402596366953,0.16213612446971004,0.1
33,0.07860975002283263,10.963013744243069,0.1
34,0.033369944148739165,6.349039740988404,0.0018396180962439322
35,0.009489861821384135,0.1299184052357835,0.0011650045034811742
36,0.009474677337013262,0.09424120858204066,0.0011818465973358495
37,0.009452717509745339,0.0941237015376444,0.0024742891224560563
38,0.008593096918947517,0.12081893528960161,0.1
39,0.03556345762074089,6.894942901540622,0.1
40,0.048705806207522545,8.481603559231676,0.002568424213041373
41,0.007793755344283559,0.11364534026758426,0.0011517708468009942
42,0.007782245794671503,0.08475677855205756,0.0011416568635712974
43,0.0077635722856652005,0.0846496679905441,0.0026013613945203803
44,0.007068439472387105,0.11329162391235682,0.1
45,0.033942973102422155,6.993053599242116,0.1
46,0.03393201374157366,6.912147010711926,0.0022632502028047
47,0.006421994911126425,0.09720994220722005,0.0011382793274484586
48,0.006413232986265471,0.07641649009570511,0.001148353039889459
49,0.006395837047877638,0.07630890585053013,0.0029813730805726417
50,0.005831468252015265,0.10915345302407978,0.1
51,0.03397406583631583,7.098078125775123,0.1
52,0.023459424929192476,5.709594229269666,0.0020324700436413976
53,0.005302909876582314,0.08578414859668264,0.001126470587299613
54,0.005296130297103232,0.0690193697742265,0.0011166467849399258
55,0.005280942128792435,0.06891643857655093,0.0031908750485437898
56,0.0048188529565562285,0.08393905736514135,0.1
57,0.01649582624642934,4.682461992024324,0.1
58,0.03352201371258675,7.195933064960016,0.0028301777656570895
59,0.004385803440186259,0.0743146828685373,0.0011157520146553785
60,0.004380525617424984,0.06242745368541275,0.001122084728851473
61,0.004365797998037535,0.0623216738260542,0.003782611394538963
62,0.003990225690686257,0.10070780261185526,0.1
63,0.0328110999813576,7.235793190790519,0.1
64,0.0119553732441762,3.899140391417358,0.0017015824419055919
65,0.003635604310477246,0.06631298156829259,0.00110579575771073
66,0.003631436561786668,0.05656049242289473,0.0010962814757508959
67,0.0036185048392158086,0.05645598784252206,0.004046154514455734
68,0.003307793613609259,0.06393445180840476,0.1
69,0.008367356441329566,3.1371397649546857,0.1
70,0.03411347429011135,7.503603063773674,0.003721996752371278
71,0.0030137676759875703,0.057781370232917906,0.00109746760367683
72,0.003010484378820445,0.051269622302380316,0.001101399328272191
73,0.0029969890039540014,0.051156717014007015,0.005140403391387865
74,0.002745188660455126,0.09740352245464431,0.1
75,0.03439207610698838,7.627698598972543,0.1
76,0.006089467250172533,2.5782274686743554,0.0014574935399373342
77,0.002504565526044768,0.052219665196476486,0.0010893551440262666
78,0.00250192188096546,0.046552154025673684,0.0010797979723320586
79,0.002490484727451521,0.04644189135606911,0.005283942281081913
80,0.002279897000687291,0.04910142951201303,0.1
81,0.004113938526843477,1.9451193189410334,0.1
82,0.040964002463602545,8.449817729418688,0.005789639788732306
83,0.0020769556996709402,0.04517999442563827,0.001083591408825416
84,0.0020748801607839975,0.04223846244631004,0.0010856530053849258
85,0.0020596389463020622,0.042091721515257606,0.008559687066005241
86,0.0018923965402821042,0.11208648856666835,0.1
87,0.0515076730984959,9.58357291567177,0.1
88,0.0028020413780272123,1.4203416359811927,0.0012378307258720548
89,0.0017267176389910907,0.04164632342432114,0.0010781054978170161
90,0.00172500608595151,0.03838610830592111,0.0010667738307612324
91,0.001714536834494755,0.03826559162322454,0.007116239936263628
92,0.0015713644143010626,0.03721771188550783,0.1
93,0.001658476193775933,0.6421494617262224,0.1
