Iteration,Function,Gradient,Alpha
1,3.248567597820625e+17,167645022873652.88,0.01
2,9523197.11346738,2418073.701948247,4.637836376949159e-11
3,9522925.938480224,2418019.6264421167,4.637836313046028e-11
4,2541840.3010275974,635286.8581634174,2.0738826324398624e-06
5,1737381.7679502596,345236.93762105546,2.669912426406394e-06
6,1285529.1940586194,171058.3493080406,5.444958612904784e-06
7,1182431.6414929698,123936.76697482174,4.127300187449453e-06
8,1037621.9232266932,46015.392925679,1.4507464022297144e-05
9,1005815.18373285,33278.74878516334,2.2817071177002255e-05
10,1002276.6377564375,19393.22195960541,4.79171832373183e-06
11,994963.8240877715,14923.930596232718,2.357495797438901e-05
12,994017.3889738641,13109.872797429236,4.7352836440261815e-06
13,993119.4428639223,12569.889162683821,5.338011815929091e-06
14,992291.9340440546,12106.816269551628,5.338011815929091e-06
15,985020.5836018114,9180.835389020338,5.964336102171356e-05
16,981918.1429088507,8980.875006741955,3.7431778196335945e-05
17,977802.5384975901,13487.811287085504,5.5102949780973354e-05
18,977166.9551097861,8916.43758373555,5.230674145512762e-06
19,976875.5929255204,8775.58260758929,3.713604491767735e-06
20,976526.6819681253,8765.813349836913,4.534372733990134e-06
21,976173.2590544601,8760.687649553276,4.600856614078173e-06
22,975625.9519868155,8753.172880003855,7.134181245952358e-06
23,958066.3534440655,8626.384511557631,0.00023183545373212767
24,940212.5582977154,8533.908039130796,0.00024160260445599719
25,918808.3070016685,44752.12860444966,0.00035857478752566947
26,914146.7169770898,8683.14926897929,4.7711436700129394e-06
27,913807.3516069205,8338.735061386113,4.685934615156253e-06
28,913492.8869336831,8336.275788703646,4.523124347969944e-06
29,913172.0884825945,8333.88082300059,4.616900094805155e-06
30,909674.3009139351,8307.261607367698,5.044166854331623e-05
31,6222836.762931234,1303334.4806987958,0.011982589870285016
32,974324.7386696341,147471.21126209165,1.3546502224787572e-05
33,785341.0445554259,79066.56774440508,1.2199079901729445e-05
34,739793.4708391672,54373.54292548371,9.558625570129671e-06
35,712107.772037711,38377.22158656092,1.2665504391362371e-05
36,705944.0386965666,29828.099785708197,4.867909010289477e-06
