Iteration,Function,Gradient,Alpha
1,4.647456653748544e+19,7099426965891483.0,0.01
2,1.4301718026308893e+17,90254256303554.4,3.9102217175831905e-12
3,1.1374130444682072e+17,75941250156764.39,3.909960045458525e-12
4,2.5640750424788596e+16,24518780778136.438,2.4654392328179836e-11
5,9913496712238984.0,11787941996518.426,3.639223296590243e-11
6,3295367551650263.0,4960230461629.516,6.997518407548552e-11
7,1223665399777798.8,2263014948358.754,1.2017410306522227e-10
8,441550347498079.06,1023711904593.5114,2.188254634148531e-10
9,152831488844507.34,457336452936.502,3.9536975959718663e-10
10,50195994083467.086,198051458998.1749,7.111466908346484e-10
11,16330284915320.63,85320739228.06004,1.2529918519219446e-09
12,5296441206109.028,36690515282.662155,2.2009933186244286e-09
13,1716541264548.1406,15777216283.915916,3.8615275531919155e-09
14,555372046593.2021,6781256856.629656,6.774692719437084e-09
15,179210928708.73373,2913057332.1919374,1.188153178630185e-08
16,57557105263.684814,1250046339.3157997,2.0829248405857806e-08
17,18336600394.230316,535421752.4528265,3.64860540009074e-08
18,5761738591.501437,228565954.68840778,6.38224012786213e-08
19,1769894031.0326908,96980373.4782727,1.1135990676637598e-07
20,525422308.7543093,40688094.00529559,1.9342502606522513e-07
21,150212579.01416138,16715365.235786624,3.3318081536067686e-07
22,43888305.05278692,6610922.974718114,5.651637352647818e-07
23,16870632.985944122,2475104.1789132827,9.326847687830059e-07
24,10941948.840301255,903361.9714277355,1.4763189273564968e-06
25,9735969.104431776,310150.8971029308,2.2619974335106376e-06
26,9539976.388546087,75102.74401719702,3.415992265253859e-06
27,9526566.375170803,42408.628392601895,4.352751376179653e-06
28,9524231.28043448,27955.832759907822,1.811219393158226e-06
29,9522266.022390649,27661.306143462483,2.532634888382543e-06
30,9520885.46138651,27602.689323893006,1.8066404995637373e-06
31,9517214.752432227,27558.27877338969,4.82479048061452e-06
32,9513418.294439543,27552.695325657805,4.999413085193952e-06
33,9509316.306647882,27546.745434417127,5.403973218538431e-06
34,9370639.791302804,27412.954239627536,0.00018342938584026795
35,9243558.528025735,276861.6389004586,0.00026658516666086947
36,9171006.880292907,27302.17634347338,1.8766939233735733e-06
37,9169620.371403772,27082.352273505297,1.8742548015614465e-06
38,9168259.54885421,27060.78696456295,1.8562536203251946e-06
39,9166800.85377984,27050.15682798344,1.9924388056151088e-06
40,9162834.451894697,27039.044818394286,5.422403153249146e-06
41,9158230.35759418,27032.226983906847,6.298198807939841e-06
42,9152363.207748964,27023.54601724371,8.0303280157143e-06
43,7888418.362806934,25708.44770001446,0.0017953623078261055
44,16490629.754016232,3153489.9802131685,0.002630910540629133
45,9505882.390905002,326769.41983848176,1.351908258774275e-06
46,9405889.78761996,92448.39947846,1.5061755937110557e-06
47,9394039.526255488,57364.649777686696,2.0098996753578814e-06
48,9387324.34421965,58876.85187108239,2.0154898543639665e-06
49,9492331.105933242,134949.49509821652,-8.074954100479822e-05
50,8601711.85966157,345066.2475076125,-6.449976512104701e-05
51,9838405.368333623,122819.92538417506,-1.730310801733953e-05
52,9820211.866983185,56899.121656914045,1.9754199035977216e-06
53,9989465.574878028,123455.59504297636,-7.537652612440123e-05
54,33711919.28686043,6826181.973551201,-0.00012220759253480919
55,7965846078.518387,348421244.7796492,-9.408770179639396e-06
56,26120786.82687681,5267506.104710744,1.8832644473080712e-07
57,21299817.049572628,4318688.096192631,1.912107877605066e-07
58,9849562.661546636,964256.5160049442,1.0609645833795885e-06
59,9002964.463491518,443143.8018197835,1.3474420223085277e-06
60,8841933.376935747,409556.183267477,8.621457851518159e-07
61,8565591.477613375,400219.55064174655,1.6928396173913376e-06
62,8337655.080600789,402314.4948596867,1.4181178711361948e-06
63,14152822376.452406,509650022.41337746,-0.0003029224648889798
64,8827904.92847704,905036.0898598561,2.408733731900267e-07
65,8641457.345099537,805957.2219973808,2.4107295264321833e-07
66,8492891.95052225,725056.5811576286,2.410723566715632e-07
67,7877743.760756977,390299.86729231663,1.740643250417251e-06
68,7641583.241232681,353313.1498249856,1.6268588464547909e-06
69,7415777.928063242,304581.596363208,1.9373780595359504e-06
70,7204341.089450106,301410.26895408775,1.4022737293644715e-05
71,6982518.730620159,75074.52318952717,7.0952054047777e-06
72,6962297.983628705,27216.310950601386,5.773240078238418e-06
73,6958152.285062518,32178.856156475973,7.5174857129526066e-06
74,6956222.647044498,24760.276464277384,2.706621594158871e-06
75,6955046.330433276,23561.61133458558,2.013255876408461e-06
76,6953928.868335497,23554.34298658826,2.013255876408461e-06
77,6952805.488755568,23549.881875744,2.025023382422258e-06
78,6948165.537387868,23539.924808191598,8.368795313402885e-06
79,6942334.062687667,23529.89511399021,1.0526054827412598e-05
80,6933967.40857233,23515.73097050546,1.5116333721930943e-05
81,6875881.977013873,23449.32446983836,0.00010527078896228137
82,6798210.168569621,34823.06622257608,0.00014614946502108692
83,6792148.050508609,25042.799408223265,7.23018222490057e-06
84,6791259.7711056005,23446.13974811685,1.4884034581568936e-06
85,6790137.305589102,23293.051531812733,2.0543762037313587e-06
86,6789023.064366434,23278.858703232218,2.0543762037313587e-06
87,6787826.348202398,23270.633046567375,2.2087983576916077e-06
88,6783802.330175258,23258.882003188297,7.433803483397808e-06
89,6779235.635857252,23250.958403093584,8.443050818810703e-06
90,6773418.801240506,23240.94755967994,1.0762140107189496e-05
91,6627165.146557914,22994.263853275843,0.0002722530554214779
92,5217627.414891606,254837.62451823588,0.0031802860419040332
93,5306604.534842495,487754.20786499814,7.075342273907407e-06
94,5060333.924426014,63516.346401363146,2.2974365347166877e-06
95,5053950.767549638,39171.68823162455,2.1379948884223605e-06
96,5050844.219514792,32759.99910749204,2.213159569006206e-06
97,5048258.944016784,27435.424380665176,2.636779248841643e-06
98,5042944.403912678,20043.721747559375,9.16198635155894e-06
99,5039718.901266305,20036.624651565235,8.030158322065801e-06
100,5036005.183140835,20029.467792765052,9.252159086742012e-06
101,5015540.79574956,20129.348508312843,5.1080018641932296e-05
102,5011996.574177785,21225.530661122804,9.000862065777682e-06
103,5011037.229716626,19979.293214912253,2.258754283371307e-06
104,5010140.261307921,19977.453066875925,2.2471775667060308e-06
105,5009243.456121892,19975.657479780875,2.2471775667060308e-06
106,4032712.972389293,391703.60848112055,0.025001783077991776
107,370783025.7865549,33232282.867447745,0.00016774002113787237
108,14866651.674335549,2377395.0479034996,2.0096228332705355e-06
109,7439588.1318283435,1067170.3418887465,1.9083858370085813e-06
110,4768150.656838479,516088.83489903633,3.2950422151224557e-06
111,3660886.8402479063,221499.7417229956,6.051071699700422e-06
112,3348679.024529021,65577.16208145293,1.0145433923608142e-05
113,3310273.8677112423,35471.23350127602,1.3899150230324773e-05
114,3302544.7122805,34265.16112830971,6.355791996731674e-06
115,3295116.243105742,34207.1936381411,6.332775940713175e-06
116,3287711.329259291,34159.703387433416,6.332775940713175e-06
117,3243176.902342705,33901.41302965867,3.8317673267745624e-05
118,3097686.545233259,33331.58953600947,0.00012840512827299864
119,2942467.123073636,52265.941398472394,0.00015662672280082035
120,2911504.6631830465,32543.242212721903,1.773511019134306e-05
121,2899198.156115084,31899.5689013295,1.1845174012164616e-05
122,2886818.6128976773,31790.667621823755,1.2237242462180777e-05
123,2878126.8712655385,31683.942084793383,8.631367419574714e-06
124,2870054.352921776,31623.39164349267,8.051399079461753e-06
125,2862009.4688366055,31571.610316737493,8.051399079461753e-06
126,2844807.6238993956,31463.001026802845,1.728762206157952e-05
127,2733416.485379411,30861.7949433128,0.00011384161622449072
128,2503212.8473920487,147040.10420059768,0.00031350626290845235
129,2442104.666232777,35111.047004944594,6.496087572349449e-06
130,2435937.2896274403,28771.385506892086,5.929232582333526e-06
131,2431222.1873170817,28724.783518789216,5.701803466531716e-06
132,2426092.4923163317,28689.082986319914,6.2208347034729815e-06
133,2414704.3434952255,28609.97073038299,1.3855409077945513e-05
