Iteration,Function,Gradient,Alpha
1,68364471337186.305,292928622182.2057,0.01
2,32620524.77899739,5350772.839942553,3.2365359687640136e-09
3,32527960.784029268,5339192.363713772,3.2365282189189334e-09
4,6857378.84551303,1614235.8834170678,1.495427654009483e-06
5,2785199.210515511,822159.0426831722,2.1269918393080717e-06
6,821548.6788437758,333804.6291087046,4.307142074616329e-06
7,272741.9388022249,136652.60745774707,7.227843564612572e-06
8,121458.68379120392,51995.47406515407,1.2226604402675323e-05
9,85974.11353646236,21334.411288275533,1.9397697594820834e-05
10,76315.0896924706,8061.05415619925,3.194491227397941e-05
11,74197.18323250792,3424.2861966462933,5.0538698718539546e-05
12,73713.96626158463,4580.541498890291,7.427433190501371e-05
13,73447.1781114424,2851.028868475278,2.5687746601983792e-05
14,73316.08979877917,2406.6632590106133,1.8839549333893336e-05
15,73209.11357218429,2403.401142209869,1.848281899025218e-05
16,73100.6998664109,2400.6608576602825,1.877971207143509e-05
17,72130.25960496195,2383.830177505076,0.00016915750086335033
18,70697.03994061695,2361.3447742971007,0.00025380046510210564
19,68657.61113087696,2347.4508842960827,0.00037010206804355926
20,67359.86827846953,2959.93885237463,0.00024824741257241747
21,67168.5488339881,2616.785340485851,3.1980695656876094e-05
22,67051.16317201295,2307.0605116824026,1.930385930430118e-05
23,66948.94024858659,2301.323747887783,1.9231564120480983e-05
24,66847.18997124607,2296.9808807227814,1.9231564120480983e-05
25,66172.4280788478,2280.2707619872945,0.0001285610888371829
26,65278.225928045875,2264.272684707938,0.00017260018594610215
27,64183.16218386523,2244.8392112562674,0.0002145296621801074
28,53322.04886349112,3443.4800818860135,0.0022804325477324265
29,56303.6720392124,20120.267918554076,0.00016060082582919631
30,52480.86900315834,2034.4262618492435,1.9336734076653216e-05
31,52401.377060355546,2020.6241888008672,1.9322991461620047e-05
32,52323.312076735674,2019.0023471759637,1.912771919684532e-05
33,52234.08788544942,2017.1914074107196,2.1897967248644264e-05
34,50408.72848986703,1979.6811128482127,0.0004528042864581976
35,84410.30843587648,33009.620409531955,0.01947822050948018
36,726180.067576594,271655.37342532095,0.00033818062775138976
37,55321.841177503855,21281.959802641548,3.750683091912394e-05
38,43326.1318132419,11787.328259995224,3.532267527880779e-05
39,38017.21116847622,7243.7027928005555,4.8119316731480146e-05
40,34063.446965075746,3291.3535763140644,0.00012035237130159117
41,33635.96885839512,3111.8272843308127,4.159928355577238e-05
42,33224.462730767234,3061.4007297649614,4.2899530594182486e-05
43,32824.96674693269,3024.1348180135524,4.2899530594182486e-05
44,31495.956194019942,2920.4945760921632,0.00014808740174764118
45,28074.381283874587,2672.0333031952787,0.00041982686182276294
46,23427.31190447891,4837.794802827675,0.0007653479713430623
47,23139.15311584413,5616.665593990448,7.905568529509794e-05
48,22511.30887782461,2197.5984741992124,3.592476136561644e-05
49,22400.877390394824,2179.7339002478298,2.2978164162922984e-05
50,22236.88913867892,2163.289591642081,3.465419176511756e-05
51,21919.916274310173,2133.5091937845305,6.820166786784143e-05
52,10623.864146605692,695.5195732877443,0.004949997515724473
53,30469.685439012927,38945.194500006175,0.0049634810854591975
54,8715.276494393087,908.1926079189132,3.067739273973678e-05
55,8695.459791708105,589.6958130378199,3.1262929912593996e-05
56,8688.31698289794,568.6768181873492,2.1030365018848006e-05
57,8674.972277731862,561.1379813097553,4.179485651995464e-05
58,8661.626465228172,560.6952532611567,4.240111719045809e-05
59,8647.96205829184,560.2425871403668,4.348229066228639e-05
