Iteration,Function,Gradient,Alpha
1,5.326541104149905e+18,1366014983095741.0,0.1
2,66109953332.725006,1620280175.293813,1.1471069705850229e-11
3,66079843479.41528,1619717034.616059,1.1471068781453368e-11
4,13932491575.294586,485255020.91250664,3.3004781671035055e-08
5,5835036096.423062,245456213.73113063,4.697164835321077e-08
6,1948892632.1578429,105129774.7917997,9.445956449871123e-08
7,679134619.921317,47946425.71986514,1.6346434848472004e-07
8,209108024.3137533,20104319.279716548,2.9901733452069667e-07
9,67782153.8451337,8235677.654018392,5.148755859766315e-07
10,27861902.782285832,3411227.601991287,8.686278812170023e-07
11,16087889.372149035,1563762.4119287124,1.4504917439991356e-06
12,11645691.556075253,715059.297867605,2.591129689782964e-06
13,9980688.242559899,348582.5806772524,4.7414988016363e-06
14,9714929.893394725,738238.1885774789,8.29076503056212e-06
15,12503170.370067313,1939648.3670657307,5.718872522024662e-06
16,9243629.888117488,107604.75548045448,1.6154533249825969e-06
17,9225986.54753605,97081.22645178741,1.6457668498559614e-06
18,9142641.959385956,70886.9276764666,1.111822166768379e-05
19,9417377.054102408,718653.0855254938,2.7940989714889728e-05
20,10969401.365696836,1520413.7362788103,4.66999269828391e-06
21,9079011.131698065,83238.86448142164,1.4999505266817382e-06
22,9073814.219058452,23208.97496443901,1.5841933891571484e-06
23,9073091.290830066,20733.44639467944,1.5013161690605377e-06
24,9070101.260842407,20404.05762341671,7.0798229805805906e-06
25,9139654.346861541,420701.0819261075,0.00020169235693678076
26,348334846.2776793,37831163.89704161,5.559911102175422e-05
27,9072098.162200373,361604.51001191034,6.138333617553129e-07
28,9008964.975220421,212388.3938907435,6.080382336643291e-07
29,8976177.524146928,25505.909068357447,1.4710463159727627e-06
30,8975275.568081766,24245.8880531209,1.4466849696260669e-06
31,8966040.904447822,20562.550588020305,1.737513194763691e-05
32,8947715.507747935,135064.02696893978,9.068264322947234e-05
33,73102615.1973824,12998910.41656167,8.697667420397756e-05
34,8961436.636441797,279065.267449225,9.074508045502286e-07
35,8913178.460358886,110583.71321700721,8.884658454862221e-07
36,8903998.271064803,24890.405732285868,1.4624695970238903e-06
37,8903085.325644968,24265.70484569953,1.4987102116051818e-06
38,8883474.899391389,20061.07211672962,4.4738312792193694e-05
39,8936681.22752121,339028.1856649323,8.758677230963047e-05
40,21319240.400996204,4929273.369499087,1.7603172235336755e-05
41,8851351.166603584,91520.18313652732,1.1350143399383407e-06
42,8845499.128876375,27244.14301773207,1.1147917638889856e-06
43,8844693.455745632,18938.247922151382,1.4908975130751055e-06
44,8843714.293650284,18902.461299594575,2.7399446282577787e-06
45,8767632.456944942,255376.44736817948,0.0003804405041772481
46,2286749550.2886896,140163405.81443197,0.000429680902028842
47,11896694.06012013,1402018.2426128378,7.861378295787147e-07
48,10750412.20236906,763173.2992444139,7.792674433240769e-07
49,10102640.47836054,477943.7086707838,1.5705849220440118e-06
50,9575642.16011176,349229.684371386,2.7307483266227362e-06
51,8911726.860115517,322987.7487209291,9.108715175028892e-06
52,12488678.497174133,2539692.490349627,1.2258799090978915e-05
53,8851775.390226275,500044.69185023505,1.531030946812333e-06
54,8664828.615570482,95821.3747384731,1.2819911097830062e-06
55,8655016.720387029,61700.07478907158,1.5217890050292832e-06
56,8645717.940664425,56870.43511701701,2.5511930644997796e-06
57,8592568.03637825,63539.02427836893,3.0060451963404975e-05
58,9835793.05357473,1239371.1103574862,3.374789495690289e-05
59,8588604.833487967,124365.55743635046,1.7256252601265338e-06
60,8577438.978659654,22031.365128257785,1.5701522946873865e-06
61,8576844.804246258,18215.89643633608,1.4577647327923066e-06
62,8575336.391767086,18216.105195001404,4.546800286609956e-06
63,11227990.908587653,2902139.7349985596,0.011368799648677829
64,7.750535324290089e+17,321826222158941.9,0.0033305665270613656
65,11800230.031928599,2725560.800870858,3.003612718471709e-11
66,11800006.906021727,2725489.4894243926,3.003612693058457e-11
67,7180432.250265882,352114.4229570736,1.1479964638009967e-06
68,7080590.983195966,117804.04041342567,1.3107099817691539e-06
69,7059945.186815302,98710.1230913295,1.711809560096919e-06
70,7004342.738533196,75264.45670399489,6.552041085634715e-06
71,6948845.252268199,181759.12785850838,2.5793644019185415e-05
72,11327352.51100769,2631695.4860160747,2.1220550346233677e-05
73,6917219.468061304,55681.62077188482,1.3788523115944602e-06
74,6914639.264540365,18310.555138259984,1.351570620096978e-06
75,6914119.831466587,16228.282847914345,1.7564970144552396e-06
76,6912178.948753659,16382.42872665761,7.442391508889795e-06
77,7251292.232551469,756939.2795699338,0.0003814220542822655
78,72774505.06112586,767070.2525539553,4.353909089902042e-05
79,5355690889954777.0,7713274063354.43,0.0037101545457926643
80,34951953565.56755,999045428.8224956,3.7837949505843154e-10
81,34575871270.06482,990976568.8859723,3.7833049852597943e-10
82,6866253625.594616,294150387.61734986,4.684293040661668e-08
83,2684981249.3862953,144471725.11211225,6.660138156285928e-08
84,841631144.4302092,59239243.97041699,1.3077465402969562e-07
85,301023343.84379494,26554783.90060389,2.209294071315043e-07
86,106707023.3202989,11845436.323711693,3.970648932119077e-07
87,37544176.56394432,5335956.143213506,7.064121646862384e-07
88,12671386.910599075,2308876.2016367177,1.2672310376753937e-06
89,4611928.924408457,979378.9189815747,2.2085809626310786e-06
90,2119017.4321432025,428263.12654364837,3.78007248420195e-06
91,1275206.4675667463,202488.7639422147,6.514346301284698e-06
92,937252.469225521,86758.48821518764,1.1987246358979231e-05
93,841776.2861182685,40547.86616993246,2.0622043641463243e-05
94,860464.2676956818,114437.64657069587,2.767983301589106e-05
95,840112.3859350642,73875.09545739814,9.593544151281302e-06
96,822436.0585202656,13215.616662197042,5.926038638823318e-06
97,821363.8023065461,12595.02657653975,6.439583192028346e-06
98,810732.7029744801,12821.849466072907,6.901796579047635e-05
99,2116641.754889202,849268.7050934113,0.0011943445009702516
100,205091049.62648064,22612741.625015084,7.13949199040331e-05
101,961293.3766109804,338874.2407136946,2.590970115933823e-06
102,747592.5327576487,160778.22884864695,2.5530595462519137e-06
103,675920.9612860172,40526.15153196531,4.8223780545750956e-06
104,667907.4339150987,30947.435077348982,5.803321275897275e-06
105,654074.4796133288,18505.37926554473,1.8293251820308223e-05
106,645131.3310293506,10865.295149316156,4.3863753836317035e-05
107,646856.0491807391,46156.681142628244,5.456281139785498e-05
108,681722.1997513294,125416.07284626625,2.1754007381227925e-05
109,638356.2877895149,12019.88826996804,6.0127430377741265e-06
110,637702.6381744095,9039.293314026389,5.684190652412237e-06
111,636571.5424828668,9026.26161541986,1.3907045464369078e-05
112,600388.1360707344,141036.9005390575,0.0015098996863115372
113,74618660713.86943,1765525599.8060277,0.0011111277990537836
114,639239.4882559921,197346.5564110945,8.898141555782503e-08
115,635791.3287646871,195420.48986046252,8.897158461937833e-08
116,488979.9027896697,55381.58476888132,9.115467842559996e-06
117,477650.30401922506,22478.08151889937,7.373116944483983e-06
118,474403.3357828433,18239.735886318645,7.478205626381869e-06
119,467440.0917977903,11982.60760099289,2.6585015752702715e-05
120,467253.77124078607,39642.40168890883,6.312298251126355e-05
121,535822.0692711291,141568.82388038276,3.212191552131603e-05
122,461220.85413341573,5677.446270886686,7.120200258637929e-06
123,460993.8829406095,5572.739608380289,7.185939214220362e-06
124,455540.23795829737,6343.157426570499,0.0001787062704736281
125,50745420.41802751,8278345.516854022,0.005163030696543467
126,90276342.92929347,12447910.32673925,7.890656061499786e-06
127,3129532.913890326,296181.64359414973,3.1524863685549976e-06
128,2826521.9706475176,335953.8084601811,3.228624305990745e-06
129,3671583.569413913,173654.36333421967,-2.4082047268816835e-05
130,3903780.1656194474,44378.781724993,-1.6158015546347372e-05
131,3930263.112897299,39555.536235748914,-1.517135900215861e-05
132,4034704.991404815,40589.10414947774,-6.661359177164093e-05
133,13370991049.941463,475296734.3841336,0.016342462878425897
134,1.9649569986573776e+16,20446973258999.53,8.315360437672573e-06
135,13327428348.146914,474511291.48149604,1.9329105189034092e-10
136,13283961686.936857,473335633.75807834,1.9328656635531787e-10
137,2742850263.9961476,141656696.1092673,7.801306120433435e-08
138,1116008647.2002864,70331969.02405259,1.1133149749615309e-07
139,373993466.47292024,29254413.87419823,2.2111286794956432e-07
140,147265661.78770244,13210310.713656856,3.7858156671870926e-07
141,63549008.382961966,5880226.627993401,6.902836135859714e-07
142,33492697.95157017,2649288.4445987665,1.2439522228628127e-06
143,22572341.26995435,1117518.4434361644,2.263381072953151e-06
144,19430870.571324967,358071.9254412313,3.9097260722156475e-06
145,18998799.183882985,112629.7463410782,5.692185956703807e-06
146,18917001.26926209,100981.33681878918,7.017749189252329e-06
147,18519784.253392067,89875.80544297735,4.36136623930229e-05
148,18054584.39792854,625395.6848248095,0.00022961651738543983
149,6884364977.697563,287687732.75503314,0.000154094916706973
150,18171311.235936437,894975.0386018902,3.3776985692873986e-07
151,17909569.31105116,842274.8691952722,3.367277353143532e-07
152,15686889.082849713,127386.16224538231,5.717152076461479e-06
