Iteration,Function,Gradient,Alpha
1,6684211.723077094,1632237.5075828778,
2,4396389.804672185,1187000.843803505,2.83334434369529e-06
3,3150060.0935865818,920601.0195218362,3.6654336660076195e-06
4,772702.088092249,311989.49540842854,4.454882625871135e-06
5,302477.65629451425,149116.94558022934,6.737625683441952e-06
6,106208.96198342211,63435.50224126524,1.2900570545551452e-05
7,42986.75782624568,28693.848106197605,2.2433725133794912e-05
8,19463.24234740547,12917.93309104288,4.087595390888156e-05
9,10781.780235159797,5870.649284469732,7.389028388422895e-05
10,7554.46418340336,2661.126250747312,0.0001322431192209949
11,6332.812429623282,1626.2049378010884,0.00021460529521329945
12,5990.947267451412,1559.301180359032,0.00028279476207485375
13,5285.80831557148,1453.9824550203973,0.0004333518463585471
14,3960.5314905409427,1258.5347547209344,0.00032699009858162993
15,0.9143704424658446,2.3156362337061798,0.004941300956567885
16,0.8920794593034523,1.8775630636762233,0.005001727488998186
17,0.8745551624675192,1.8547141105529916,0.00567904288278915
18,0.8570039460134266,1.831221221309655,0.1159132096859106
19,0.6641730232596001,4.552671517311205,0.15308969260185037
20,0.6766609437000054,6.012442463060123,0.06438647903580264
21,0.5962381105997199,1.5479355986367322,0.004805304281315591
22,0.5867237681655023,1.386893028540635,0.004111454412224151
23,0.5787296902442302,1.370778846807267,0.007605905918734497
24,0.5706232124252408,1.355402319940837,0.0357133495718155
25,0.5256595467245697,1.2816323294226568,0.2552024939648039
26,0.45839671176241786,2.0320991382772617,0.09460498191254331
27,0.44808225849792954,1.4185119477688723,0.01666084153067629
28,0.442449020907872,1.103528472753005,0.006686039701256574
29,0.4382174941832462,1.0949156573483143,0.006169502504355222
30,0.43405095920861897,1.0864957262959791,0.11136772531041038
31,0.3303153956997031,2.534492072723741,0.34989247173759147
32,0.35991748067457624,5.625175003418166,0.04651044130260771
33,0.31392766210616685,1.0855455471417361,0.003559238660981956
34,0.31122481652291595,0.8347295664489529,0.003313976117929666
35,0.30926970757764455,0.8301696717507026,0.005709042305230687
36,0.3073347365843326,0.8261379928199799,0.018704433050943516
37,1.6607883863949116,47.82026900450405,0.5188141972839868
38,1.5305581722569968,41.12547755951222,-0.0005518205828289187
39,0.07648850044321882,3.553058778640089,0.0015545750897053758
40,0.06656986217864025,0.4125307467108804,0.0016923206963638427
41,0.0663715038177293,0.2874789706096298,0.0016495004530884896
42,0.0662429318593991,0.28710713195852955,0.003247388361600838
43,0.0661146801565423,0.2867630075639165,0.014004850898484219
44,0.18788309782445956,18.412484398994025,1.2810043131197526
45,0.2621778477547996,21.12650059785715,-0.020764756170557994
46,0.004668632334181159,0.4853394826157554,0.0011189591824977288
47,0.004535028221789119,0.06489496106918127,0.0011435440712435113
48,0.004530350546975546,0.06354464779039017,0.0011922864514598427
49,0.004525850480567299,0.06351087801852502,0.004558835917955053
50,0.0045213017159353094,0.06347717005575876,0.04416443356118868
51,0.001652554034287909,1.7994721377844365,2.1241469560483845
52,0.01899578454863341,6.111632404943491,-0.10763362586087691
53,2.6909710959918775e-05,0.01284886342259934,0.0010114574365251204
54,2.6815592480867105e-05,0.004647871666347455,0.0010121412045037627
55,2.6790580305552454e-05,0.004645021347654349,0.00120209502739149
56,2.676886241664171e-05,0.004643114775880516,0.004874283607547102
57,2.671743856698454e-05,0.004638634374618485,0.06173712663775331
58,7.035013230352062e-08,0.011784771697045539,2.473113245150162
59,0.007577406869537698,3.8850997718182034,-0.6664060284020995
60,9.073072342523158e-10,4.788764375493411e-05,0.0010026216116781849
61,9.057980438638303e-10,2.6898748592922994e-05,0.001002620749352944
62,9.050756476850565e-10,2.6887508982096388e-05,0.0013348849460294097
63,9.043538413597612e-10,2.6876785065711422e-05,0.013612143514716702
64,8.206832100793999e-17,4.0255230560043324e-07,2.5038007309139982
